Image ID,Orientation,Side body area[mm2],Standard length[mm],Myotome length[mm],Myotome height[mm],Side yolk area[mm2],Eye area[mm2],Eye max diameter[mm],Eye min diameter[mm],Ventral body area[mm2],Ventral body length[mm],Ventral body width[mm],Ventral yolk area[mm],Number of lipids,Total lipid area [mm2]
LUS_0662,ventral,0,0,0,0,0,0,0,0,2.811850404065841,2.2807098041539984,1.5858873882520441,1.4556214372381584,1,0.43764594446097843
LUS_0663,side,4.1199788245817395,5.099998907890076,5.099998907890075,0.6446453159338017,1.0510400598753207,0.17729849125144898,0.5023810273378811,0.44977270511285466,0,0,0,0,0,0
LUS_0664,side,3.9308695612489846,4.899048096331885,4.899048096331883,0.5990792581145888,1.0232016867315925,0.17312729894761822,0.4927412618027426,0.44811020957219483,0,0,0,0,0,0
LUS_0665,ventral,0,0,0,0,0,0,0,0,2.635835660813626,2.343521243568814,1.4573652989662786,1.306129953526705,1,0.4864858290790046
LUS_0666,ventral,0,0,0,0,0,0,0,0,2.682413406286486,2.326241148350173,1.4914159643467668,1.3501994574300038,1,0.4705421121311325
LUS_0667,ventral,0,0,0,0,0,0,0,0,1.855059980311806,1.5889370905948834,1.490596768291551,0.5989160046702228,0,0
LUS_0668,ventral,0,0,0,0,0,0,0,0,3.190593450241524,2.487893127217213,1.6646215613053201,1.7815454659920789,1,0.41007245713239165
LUS_0671,side,4.4785918346857,5.9018329589095195,5.971911386380497,0.7401812688821753,1.1755004061664278,0.2410072927410301,0.5789051875462067,0.5302755072744012,0,0,0,0,0,0
LUS_0672,side,4.438997453473408,5.910540665839759,5.980619093310736,0.7598472603102033,1.1687918146055623,0.23903578828232674,0.5824864887488257,0.5226551111003563,0,0,0,0,0,0
LUS_0673,side,4.490147041374212,5.801386761565103,6.0867060734112295,0.6792478781813556,1.228931827931472,0.21459278392858772,0.5453324657723911,0.5012161611437879,0,0,0,0,0,0
LUS_0674,ventral,0,0,0,0,0,0,0,0,1.9601314072480025,1.703823327471195,1.4729565844070922,0.46766328609693003,0,0
LUS_0675,ventral,0,0,0,0,0,0,0,0,1.8364749547858337,1.6453142102024112,1.4316333587793515,0,0,0
LUS_0676,ventral,0,0,0,0,0,0,0,0,3.1031355165861587,2.4501450696482903,1.6453563351443277,1.824717840708775,1,0.4103242828689819
LUS_0677,ventral,0,0,0,0,0,0,0,0,3.134500698244088,2.433908880752994,1.6647267063967168,1.8469300153384767,1,0.41056895446532815
LUS_0680,side,4.043993756902547,5.536740297074327,5.536740297074325,0.5861961491545573,1.2223418917315467,0.21336059364189813,0.5454341511413797,0.49849736293079683,0,0,0,0,0,0
LUS_0681,side,4.024014019587262,5.56630765829609,5.591335668107152,0.5812629152202041,1.1998430098301403,0.2159983935889596,0.5523704218926516,0.49827323939080476,0,0,0,0,0,0
LUS_0682,side,4.099086353720758,5.50926158278579,5.539295194559065,0.6738243853605164,1.2456804884949937,0.22094540940663193,0.5573667692565438,0.5048853730411691,0,0,0,0,0,0
LUS_0683,ventral,0,0,0,0,0,0.21517693339783317,0.5746112334674637,0.4805220760349146,1.8564135436459788,1.5857753981373872,1.4953942807223324,0,0,0
LUS_0684,ventral,0,0,0,0,0,0,0,0,1.858638481261876,1.572847017164019,1.5105287637009348,0,0,0
LUS_0685,ventral,0,0,0,0,0,0,0,0,1.8759543623085553,1.5711523968084242,1.526751987712903,0,0,0
LUS_0686,ventral,0,0,0,0,0,0,0,0,3.3249238799478036,2.477311452903886,1.734726268870505,1.9077788397701518,1,0.5010788443488016
LUS_0687,ventral,0,0,0,0,0,0,0,0,3.28237248460429,2.476165877312193,1.7131673482104084,1.8637994780339278,1,0.4901830887571255
LUS_0690,side,4.62262118819653,5.778195854516009,5.915849908476859,0.7202888323752653,1.2520604959794088,0.2483182884420551,0.5916605948969111,0.5350699267491394,0,0,0,0,0,0
LUS_0691,side,4.5109391115451665,5.670701184414063,5.853405656034828,0.6570354519413998,1.210877958397605,0.24227599236954755,0.5713016556388802,0.5402505665767819,0,0,0,0,0,0
LUS_0692,side,4.452633692646105,5.649286345276394,5.892058040443712,0.7120494065011738,1.195571416836283,0.24369985670083333,0.5880934534304668,0.5279541427240728,0,0,0,0,0,0
LUS_0693,ventral,0,0,0,0,0,0,0,0,1.8164004372610518,1.618617552071914,1.4401503376436338,0,0,0
LUS_0694,ventral,0,0,0,0,0,0,0,0,1.7248603511824363,1.599924305905159,1.3861080837949364,0,0,0
LUS_0695,ventral,0,0,0,0,0,0,0,0,3.1326635150294178,2.4027521268364636,1.671996891231994,1.7464014674572468,1,0.46795517501888695
LUS_0696,ventral,0,0,0,0,0,0,0,0,3.2047543554405804,2.4076031779592193,1.706339295306067,1.7336570820265105,1,0.45644702502232093
LUS_0699,side,4.836885388048667,5.43171159016249,5.60440485785883,0.8175262312830699,1.2654320424238552,0.222296255054262,0.5685871919644511,0.4979175658137756,0,0,0,0,0,0
LUS_0700,side,4.807376712516315,6.095950004090439,6.268643271786776,0.8322207290194024,1.191883973311671,0.22381139274011738,0.5585747808356318,0.5108131320351038,0,0,0,0,0,0
LUS_0701,side,4.887998466607643,6.04300492888341,6.043004928883409,0.7977261155275736,1.349796004052537,0.24255893976871332,0.5881977762505504,0.5260359341063592,0,0,0,0,0,0
LUS_0702,ventral,0,0,0,0,0,0,0,0,2.061866143174378,1.7333582764464863,1.5184979048739453,0,0,0
LUS_0703,ventral,0,0,0,0,0,0,0,0,1.982106064421602,1.707740830114825,1.4816578245257965,0,0,0
LUS_0704,ventral,0,0,0,0,0,0,0,0,3.2899057942812666,2.495108360567793,1.7071950664493476,1.9189364368947597,1,0.44594903962821364
LUS_0706,side,4.345770849116017,5.714033951031911,5.964314049142548,0.8227845834984555,1.1542976058999097,0.2468305327625706,0.5704067168181245,0.5516353033383163,0,0,0,0,0,0
LUS_0707,side,4.393406412865892,5.803364895125338,5.978560963802782,0.8382528974922004,1.1752539681090899,0.25110212575642793,0.5831586110307275,0.5489082994064376,0,0,0,0,0,0
LUS_0708,side,4.568943328374147,5.848682115669144,5.95379975687561,0.8284613716746393,1.26869050118199,0.25352086965252235,0.5937825963535116,0.5439085909667246,0,0,0,0,0,0
LUS_0709,side,4.478610089356614,5.81725607260705,5.949904524605687,0.7914254661043114,1.2323910880696598,0.255656666149451,0.5924605756569105,0.5497612116160017,0,0,0,0,0,0
LUS_0710,ventral,0,0,0,0,0,0,0,0,1.9324148371145349,1.7155741141537413,1.441839780767057,0,0,0
LUS_0711,ventral,0,0,0,0,0,0,0,0,1.9750663904214647,1.7584180345832217,1.4412293224476576,0,0,0
LUS_0712,ventral,0,0,0,0,0,0,0,0,3.250615256060988,2.4493139494365237,1.7202434263988806,1.776660619033447,1,0.4370922140060896
LUS_0714,side,4.586093591697776,6.0100543620811475,6.182747629777486,0.757946977694695,1.2233824079736402,0.2516588932193025,0.5876826046186092,0.5454870665555865,0,0,0,0,0,0
LUS_0715,side,4.493478518816002,5.9940008620842145,6.16168852781834,0.7867176223629804,1.2347185586111846,0.24814486906837288,0.585750129711747,0.5397217599140259,0,0,0,0,0,0
LUS_0716,side,4.5934045873988,5.7014678496227456,5.861647112413553,0.8241977562358755,1.3392995682770328,0.2475242102572996,0.5871861724660522,0.5369368879276444,0,0,0,0,0,0
LUS_0717,side,4.501328027308988,5.622629618717894,5.895434925658488,0.7744104700993912,1.2442109874864231,0.22511660171046266,0.5486127097501801,0.5227114428357919,0,0,0,0,0,0
LUS_0718,ventral,0,0,0,0,0,0,0,0,2.088848698518807,1.7245652021004454,1.548646590020748,0,0,0
LUS_0719,ventral,0,0,0,0,0,0,0,0,2.025175419518784,1.6764706302686965,1.5457344735156027,0,0,0
LUS_0720,ventral,0,0,0,0,0,0,0,0,2.00530694123303,1.6772404381227413,1.5330749830210286,0,0,0
LUS_0721,ventral,0,0,0,0,0,0,0,0,3.42531220668025,2.503626912442305,1.7664181256010463,1.8555407385362057,1,0.39631647627114763
LUS_0723,side,4.525122990845283,5.444167178198663,5.65940806257381,0.7415672331500651,1.424704046147808,0.257710316627267,0.5984148045110188,0.5521931998299198,0,0,0,0,0,0
LUS_0724,side,4.441635253420469,5.459880199729709,5.682629487048176,0.754688584682294,1.2406421993227517,0.24382763939723076,0.5727377648532785,0.5426853122357175,0,0,0,0,0,0
LUS_0725,side,4.374850539881892,5.498118430090715,5.760912533106883,0.7380139673872264,1.2234189173154681,0.24069696333549348,0.5727087649859006,0.5356375837271637,0,0,0,0,0,0
LUS_0726,side,4.292184262648205,5.434459614949127,5.762326543474061,0.7493421630418124,1.1819990690117834,0.1915006252224788,0.5391826907627594,0.4530925121071913,0,0,0,0,0,0
LUS_0727,side,4.316946723742937,5.494260035611788,5.6669533033081265,0.7136626975216147,1.1942388258595669,0.21742225792024533,0.5624769996966025,0.4925325319883367,0,0,0,0,0,0
LUS_0728,side,4.292074734622721,5.68986476674188,5.852546830513794,0.7887279649790706,1.1564334023968383,0.21286771752722228,0.5532983331924741,0.4910917125883093,0,0,0,0,0,0
LUS_0729,ventral,0,0,0,0,0,0,0,0,2.3434831505688973,1.750951909700061,1.7122952677065155,0,0,0
LUS_0730,ventral,0,0,0,0,0,0,0,0,2.153632300084705,1.6981544404308158,1.621761089396266,0,0,0
LUS_0731,ventral,0,0,0,0,0,0,0,0,3.4073825004006317,2.5498765364624245,1.7149616522821474,1.6999539273368283,1,0.44794218310020373
LUS_0733,side,4.7285439161745515,5.824617124386381,6.197534470571228,0.740643545143883,1.0782212648661476,0.24551619645676837,0.5828839279582788,0.5366453680333657,0,0,0,0,0,0
LUS_0734,side,4.722191290696507,5.726296411766187,5.891481276519207,0.8948516046306332,1.1574739186389318,0.2189191409351868,0.5713889111578849,0.48860513111652226,0,0,0,0,0,0
LUS_0735,side,4.34501328027309,5.476022634021274,5.711285926245273,0.8568670368433953,0.9797099332791778,0.24300617920610437,0.5802780020405468,0.5334518313378733,0,0,0,0,0,0
LUS_0736,side,4.527222278000384,5.7915992023678475,6.0118456887052085,0.8602423942377811,1.0069824116245745,0.25049972161626854,0.5841558137662727,0.546320006988757,0,0,0,0,0,0
LUS_0737,ventral,0,0,0,0,0,0,0,0,2.1998723701380465,1.753298435695555,1.6028099660924722,0,0,0
LUS_0738,ventral,0,0,0,0,0,0,0,0,2.158036388818937,1.7454863948138204,1.5832215404708134,0,0,0
LUS_0739,ventral,0,0,0,0,0,0,0,0,2.099564169776333,1.7189167306431767,1.5710995082752122,0,0,0
LUS_0740,ventral,0,0,0,0,0,0,0,0,3.6153390490144455,2.678190081930547,1.7336287803907913,1.7985165174789954,2,0.4459104072708958
LUS_0742,side,4.652467575140789,5.896768940077949,6.104501421509777,0.7685185424467179,1.3654402570257664,0.2590063982621553,0.5898278013318131,0.5594430973865605,0,0,0,0,0,0
LUS_0743,side,4.852922116446546,6.155839359047731,6.288487811046365,0.7915407854984894,1.342028641578664,0.26002865983333484,0.5958270711691757,0.5559169645329205,0,0,0,0,0,0
LUS_0744,side,4.73296154653572,6.001472427236536,6.2717749331960215,0.7637053509274399,1.3363879482662626,0.24971477076697,0.6282063980768158,0.5205282031196679,0,0,0,0,0,0
LUS_0745,ventral,0,0,0,0,0,0,0,0,2.153064261349328,1.7617861983365506,1.5668561327702974,0,0,0
LUS_0746,ventral,0,0,0,0,0,0,0,0,2.2349190723655594,1.8355193701679318,1.5634480596697296,0,0,0
LUS_0747,ventral,0,0,0,0,0,0,0,0,2.213385110230993,1.837211318544302,1.5495078813406449,0,0,0
LUS_0748,ventral,0,0,0,0,0,0,0,0,3.522940466106545,2.5438958271992,1.788183413360479,1.9182138687301116,1,0.43795357249147226
LUS_0750,side,4.456092952784294,5.7895626519382555,5.99228953140787,0.7837885175646255,1.287857905641606,0.2346637945984429,0.5591149527567907,0.5349490852594997,0,0,0,0,0,0
LUS_0751,side,4.3859585071330125,5.805600893222552,5.945757748164508,0.7311178247734139,1.1840983561668843,0.26207318297569393,0.5921114672616624,0.5641082185686357,0,0,0,0,0,0
LUS_0752,side,4.611613621635436,5.948453676447512,6.028543307842916,0.7342384277367573,1.3750057045846606,0.24029536057538722,0.5710058160299265,0.536229289325915,0,0,0,0,0,0
LUS_0753,ventral,0,0,0,0,0,0,0,0,2.0467465831826193,1.649378221422032,1.5879446763158838,0,0,0
LUS_0754,ventral,0,0,0,0,0,0,0,0,1.9864414734094915,1.6342057721276737,1.5580332409814746,0,0,0
LUS_0755,ventral,0,0,0,0,0,0,0,0,3.091361232572514,2.4325821531566416,1.6557997851773354,1.7037413291820243,1,0.41230168723243515
LUS_0757,side,4.191601025912505,5.793479463286539,5.90360270645522,0.6636218319180905,1.1721871833955513,0.2561586695995838,0.5892559533974959,0.5542700038023167,0,0,0,0,0,0
LUS_0758,side,4.170398225645987,5.654129337361983,5.816811401133896,0.7530419806395066,1.1785032995317677,0.2559396135486168,0.5848267114466625,0.5574092313803577,0,0,0,0,0,0
LUS_0759,side,4.1745237812725335,5.649731016749548,5.877485906030228,0.7312176906152639,1.2231816065935872,0.24917625797500936,0.591365257415779,0.5370005941953075,0,0,0,0,0,0
LUS_0760,ventral,0,0,0,0,0,0,0,0,1.8996059499553581,1.668505628586695,1.4647676546880393,0,0,0
LUS_0761,ventral,0,0,0,0,0,0,0,0,1.858472505208214,1.636187222114735,1.4599511209781557,0,0,0
LUS_0762,ventral,0,0,0,0,0,0,0,0,3.729921189991072,2.6664767428366867,1.7988235207397913,1.9447471440672146,1,0.518005540166205
LUS_0764,side,4.652668376520842,6.2489918598290854,6.52179716676967,0.8265421535638716,1.1239400881700605,0.2370095198108816,0.6036650921997849,0.5003211352597662,0,0,0,0,0,0
LUS_0765,side,4.673113607944432,5.943730136081829,6.131440209664806,0.7779382864172042,1.2157154461897939,0.2567702010752001,0.5918286235460135,0.5526929141486465,0,0,0,0,0,0
LUS_0766,side,4.78535245205867,6.172766943278334,6.277884584484801,0.8217522658610272,1.2221228356805798,0.253365704949754,0.5909339224839937,0.5460318094582912,0,0,0,0,0,0
LUS_0767,ventral,0,0,0,0,0,0,0,0,2.0803452874247386,1.750565013717742,1.5270034589250643,0,0,0
LUS_0768,ventral,0,0,0,0,0,0,0,0,2.0380886426592797,1.735782568609682,1.5097259724521266,0,0,0
LUS_0769,ventral,0,0,0,0,0,0,0,0,3.544756301366727,2.535261198353597,1.8077278331505493,1.917977782102058,2,0.6224917584304388
LUS_0771,side,4.368817371144842,5.836582264811493,6.034303542318895,0.6955205095602017,1.1810133167824317,0.23303000155164702,0.5608447716181295,0.529274491329577,0,0,0,0,0,0
LUS_0772,side,4.349932914084391,5.733863231578864,5.9040536982940965,0.7166491741624246,1.1899215961884246,0.23313952957713055,0.5723522361761421,0.5187454144609548,0,0,0,0,0,0
LUS_0773,side,4.430317357453839,5.6472282157684415,5.932547527614568,0.6918429003021148,1.338350325389509,0.2411898394501693,0.5743904188095662,0.5348899077504391,0,0,0,0,0,0
LUS_0774,side,4.393625468916859,5.648783256933884,5.906571757987839,0.7202761604923553,1.29358074497312,0.239200080320552,0.5692206573238959,0.5353100882015748,0,0,0,0,0,0
LUS_0775,ventral,0,0,0,0,0,0,0,0,1.964534065154186,1.6118100708877234,1.5619951639741616,0,0,0
LUS_0776,ventral,0,0,0,0,0,0,0,0,1.9991071632975435,1.6488600899507,1.5539120010849625,0,0,0
LUS_0777,ventral,0,0,0,0,0,0,0,0,3.155445159222545,2.459286931697105,1.6454307384158906,1.7908043542959182,1,0.41650116755568783
LUS_0778,ventral,0,0,0,0,0,0,0,0,3.1812601588791467,2.487643376666917,1.6396327877780015,1.7989371809253452,1,0.42489583571804673
LUS_0780,side,4.263068062540502,5.6000002168806695,5.807732698312498,0.6833206421378658,1.3971394930677887,0.20946322140177617,0.5217574005813026,0.5117366733968347,0,0,0,0,0,0
LUS_0781,side,4.123584122087239,5.73931350501423,5.896989966823931,0.6742644726746175,1.3488102518231853,0.22684166811182813,0.5769160548753356,0.5010447060806699,0,0,0,0,0,0
LUS_0782,side,4.4898002026268475,5.739135636424969,5.769169248198245,0.6516511966804529,1.5900366006151825,0.21877310356787544,0.5444892606809255,0.5117845335975455,0,0,0,0,0,0
LUS_0783,ventral,0,0,0,0,0,0,0,0,1.9286961150156818,1.594249155916705,1.545921449624748,0,0,0
LUS_0784,ventral,0,0,0,0,0,0,0,0,1.8684096060071884,1.550391488031324,1.5375507487062325,0,0,0
LUS_0785,ventral,0,0,0,0,0,0,0,0,1.8767913967171082,1.5648190306773526,1.5314582430540868,0,0,0
LUS_0787 2,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUS_0788 2,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUS_0789 3,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUS_0793,ventral,0,0,0,0,0,0,0,0,3.1758759529314804,2.4923369810302085,1.6460450279826644,1.7628259426295185,1,0.45724542707355603
LUS_0794,ventral,0,0,0,0,0,0,0,0,3.155731324832307,2.4917776339028412,1.6383300469196673,1.766943865753989,1,0.4548402051235091
LUS_0797,side,4.151230821186371,5.353784281282305,5.56401956369524,0.7243513503427383,1.2478162849919223,0.22201330765509625,0.5623253633793419,0.5031863449265398,0,0,0,0,0,0
LUS_0798,side,3.9018811438376795,4.815805224448875,5.053571317653979,0.6999941975984111,1.219795365139055,0.22199505298418232,0.5601390203135408,0.5049004951294837,0,0,0,0,0,0
LUS_0799,side,4.1169211672036585,5.335264818095264,5.5855449162059,0.6530153999326306,1.1604311753269867,0.22096366407754583,0.5593779335255848,0.5032760733179044,0,0,0,0,0,0
LUS_0800,ventral,0,0,0,0,0,0,0,0,1.9392241477988141,1.6930706433609848,1.4601772130608772,0.41616921544836427,0,0
LUS_0801,ventral,0,0,0,0,0,0,0,0,1.9119568576726724,1.680583257712161,1.4512112228350742,0,0,0
LUS_0802,ventral,0,0,0,0,0,0,0,0,3.29510113092649,2.5013337139677305,1.6999857988631115,1.9178389917813237,1,0.4765787756690552
LUS_0803,ventral,0,0,0,0,0,0,0,0,3.284335580687255,2.4801915698630466,1.7083843135216683,1.9300196309608297,1,0.4737071037750967
LUS_0806,side,4.409598305966539,5.565004161301903,5.565004161301902,0.7247292728121074,1.235339217422258,0.2079754657222917,0.5330120513777267,0.497184960079079,0,0,0,0,0,0
LUS_0807,side,4.220014421190022,5.782683109423075,5.917834362402819,0.6588319702254832,1.1456996558994532,0.19276932485099624,0.5018264801960183,0.48941393721196547,0,0,0,0,0,0
LUS_0808,side,4.218125062750431,5.592010304673201,5.782223179237285,0.6630095044135137,1.183012203247506,0.2012121101486843,0.5195665614185303,0.49327708515451135,0,0,0,0,0,0
LUS_0809,side,4.414682231816066,6.077200575810503,6.24989384350684,0.6920077904798948,1.1581310867918329,0.21664643440640374,0.5746396016552148,0.4831337233862008,0,0,0,0,0,0
LUS_0810,ventral,0,0,0,0,0,0,0,0,1.793142327327671,1.5672580674176946,1.4655017348131325,0,0,0
LUS_0811,ventral,0,0,0,0,0,0,0,0,1.8022309470937021,1.5797990595523683,1.462792912529932,0,0,0
LUS_0812,ventral,0,0,0,0,0,0,0,0,1.7998371717680457,1.5734648311462325,1.4667015589925552,0,0,0
LUS_0813,ventral,0,0,0,0,0,0,0,0,3.1365796913990063,2.4078771211607997,1.683721127425983,1.8763521325061239,1,0.420786497561869
LUS_0814,ventral,0,0,0,0,0,0,0,0,3.0685152011171906,2.3878281224660736,1.6607345552990576,1.8246849316636524,1,0.40645818548110163
LUS_0817,side,4.262100564982065,5.571972638111713,5.642051065582691,0.6839081118775517,1.449621671945309,0.21623570431084055,0.5421660980798712,0.509549431617374,0,0,0,0,0,0
LUS_0818,side,4.1369921778735135,5.529032446463385,5.631647286688746,0.6949691238037112,1.35984520039065,0.2118089466142149,0.547689931110294,0.4945129143440987,0,0,0,0,0,0
LUS_0819,side,4.081844817042561,5.44883230169499,5.759179623352179,0.708212777370522,1.2811675687516544,0.20069185202763756,0.528443766026864,0.48395931780845103,0,0,0,0,0,0
LUS_0820,ventral,0,0,0,0,0,0,0,0,1.7707140976625992,1.5892261560072038,1.4281974531704198,0,0,0
LUS_0821,ventral,0,0,0,0,0,0,0,0,1.8001018749570752,1.6034286727566993,1.4404686362688897,0,0,0
LUS_0822,ventral,0,0,0,0,0,0,0,0,3.301170703509535,2.432636702312462,1.7653422411865167,1.908464206405531,1,0.40453801423960073
LUS_0823,ventral,0,0,0,0,0,0,0,0,3.3352158261028824,2.449242176148235,1.7762683921169575,1.9120927863373092,1,0.4039456514273941
LUS_0826,side,4.429486769927255,6.019850859625314,6.212566535170504,0.7135092079173616,1.3600186197643322,0.20440667755862033,0.5218507471193923,0.4995225809319247,0,0,0,0,0,0
LUS_0827,side,4.407562910159637,5.955636859637582,6.178386146956049,0.6984146773163197,1.3544600724710436,0.21534122543605846,0.5554251044488591,0.494334000604318,0,0,0,0,0,0
LUS_0828,side,4.5530435100081235,6.08548519034595,6.128032807024757,0.6601951605973898,1.3381860333512838,0.2270789788337091,0.5743307312988558,0.5041649806404553,0,0,0,0,0,0
LUS_0829,ventral,0,0,0,0,0,0,0,0,1.9298679631876559,1.627190496010998,1.5157748058977472,0,0,0
LUS_0830,ventral,0,0,0,0,0,0,0,0,1.938165335042696,1.6241514557876244,1.5275161476667019,0,0,0
LUS_0831,ventral,0,0,0,0,0,0,0,0,3.161168471417779,2.4309868399235626,1.6822486881946328,1.9110053570202148,1,0.43546107003044804
LUS_0834,side,3.7995180766878724,5.238741752464856,5.238741752464855,0.6050221388522761,1.2850193043144915,0.21006562554193553,0.5239832916929085,0.5108363664693404,0,0,0,0,0,0
LUS_0835,side,4.114894898732213,5.382943808821912,5.620709902027017,0.5122249359859139,1.5065579905258257,0.17958032511568897,0.4972034632806048,0.4602240572410138,0,0,0,0,0,0
LUS_0836,ventral,0,0,0,0,0,0,0,0,1.7146599780224812,1.506781078300215,1.4509126909476584,0,0,0
LUS_0837,ventral,0,0,0,0,0,0,0,0,1.6954053249696663,1.5188735931352757,1.425572288176373,0,0,0
LUS_0838,ventral,0,0,0,0,0,0,0,0,3.3032911906778692,2.441764537103887,1.7498054760493373,1.7504292484146424,1,0.4100309631189762
LUS_0839,ventral,0,0,0,0,0,0,0,0,3.251729871111009,2.436260617963093,1.7306654990760897,1.7306165724227924,1,0.3992854444724251
LUS_0842,side,4.449922874015389,5.56832262964732,5.693462678702639,0.829386301257619,1.1225253511742317,0.23875284088316098,0.5768144522462371,0.5273183715327922,0,0,0,0,0,0
LUS_0843,side,4.393935798322396,5.550306254802789,5.68045190582032,0.8321055628734789,1.0701161909803671,0.2460364545778151,0.5792557851389594,0.5410766839821882,0,0,0,0,0,0
LUS_0844,side,4.499447796204854,5.789903130404141,5.96259639810048,0.8297328840341226,1.2229169138653353,0.22692381413094076,0.5467511578419253,0.5288123685209472,0,0,0,0,0,0
LUS_0845,ventral,0,0,0,0,0,0,0,0,1.8457824912433323,1.6901812180786036,1.4045122570526785,0,0,0
LUS_0846,ventral,0,0,0,0,0,0,0,0,1.699052505666079,1.6114781951758541,1.3580651117748754,0,0,0
LUS_0847,ventral,0,0,0,0,0,0,0,0,1.7438002220645132,1.639899267555109,1.372880785981151,0,0,0
LUS_0848,ventral,0,0,0,0,0,0,0,0,3.356852807856963,2.469983530221948,1.7656514358577615,1.8635347748448983,1,0.4118295139763284
LUS_0849,ventral,0,0,0,0,0,0,0,0,3.310765836404844,2.450507303065005,1.7531755086073588,1.846844165655548,1,0.4170062498569172
LUS_0852,side,4.4356294666897895,5.778202174881733,5.8758114131448815,0.7454158575006015,1.1897938134920272,0.2283750604685974,0.5669451635591852,0.5131246609564397,0,0,0,0,0,0
LUS_0853,side,4.263716103357947,5.3980711280815425,5.493177565363584,0.7892196311888522,1.1516780606237622,0.21691112713465557,0.5564140386044081,0.49683673200378026,0,0,0,0,0,0
LUS_0854,side,4.370661092907148,5.687383544839135,5.92514963804424,0.8158498257637932,1.1255464992104856,0.22100930075483063,0.532910835768157,0.5285441969815825,0,0,0,0,0,0
LUS_0855,ventral,0,0,0,0,0,0,0,0,1.8879747487465945,1.6705993101364331,1.4442554028983141,0,0,0
LUS_0856,ventral,0,0,0,0,0,0,0,0,1.8740456376914447,1.673803379106714,1.4303880087523866,0,0,0
LUS_0857,ventral,0,0,0,0,0,0,0,0,3.4001711270346373,2.564189053321853,1.7162480317361195,1.77281455323825,1,0.45185263615759713
LUS_0858,ventral,0,0,0,0,0,0,0,0,3.4348071816121424,2.5595008945484055,1.733534379495209,1.797429088161901,1,0.467178235388384
LUS_0861,side,4.53239747720448,5.73924614979796,5.7692797615712355,0.8218910936578863,1.072206350800011,0.25102910707277226,0.5923687972666,0.5397649989775726,0,0,0,0,0,0
LUS_0862,side,4.186480590721151,5.095563749486645,5.155630973033196,0.8003476759318142,1.0689296373709622,0.2559304862131598,0.5974699147629429,0.5455085297514651,0,0,0,0,0,0
LUS_0863,side,4.406723195297597,5.620734099086566,5.9110590128949045,0.7780321425500668,1.0864084847710407,0.2434077819662106,0.5855075062496214,0.5300194676431085,0,0,0,0,0,0
LUS_0864,ventral,0,0,0,0,0,0,0,0,1.8997547560724342,1.6513823017616467,1.4763051942043715,0,0,0
LUS_0865,ventral,0,0,0,0,0,0,0,0,1.832162439046725,1.6792271257435658,1.4009532052138718,0,0,0
LUS_0866,ventral,0,0,0,0,0,0,0,0,1.8116171790938853,1.672158817967189,1.3922195395005514,0,0,0
LUS_0867,ventral,0,0,0,0,0,0,0,0,3.1494256656212083,2.382320256849618,1.7087281287022464,1.7072211029967264,1,0.49342248345962775
LUS_0868,ventral,0,0,0,0,0,0,0,0,3.1087915798630985,2.3761284443614272,1.6939522502923616,1.6602155399372724,1,0.4852968109704448
LUS_0871,side,4.403638155913145,5.897805634188243,6.153091334261093,0.7697052794257162,1.1254917351977438,0.21733098456567573,0.554208392845681,0.5006713632515347,0,0,0,0,0,0
LUS_0872,side,4.312592984729968,5.741276379861827,6.029098492689061,0.7590540499336019,1.0651326658208669,0.2261571179525561,0.5639821096913303,0.5117971386964193,0,0,0,0,0,0
LUS_0873,side,4.32366444263926,5.832665453463208,6.010364323121759,0.8107604115516178,1.0860433913527623,0.21850841083962358,0.5581994559687913,0.499122309284828,0,0,0,0,0,0
LUS_0874,ventral,0,0,0,0,1.3768768083533374,0,0,0,1.633467640392848,1.5423144852373072,1.3585156856567504,0,0,0
LUS_0875,ventral,0,0,0,0,0,0,0,0,1.6227178292621507,1.5321714079490658,1.3582125312054458,0,0,0
LUS_0876,ventral,0,0,0,0,0,0,0,0,1.632334424578192,1.541521970288111,1.358441314960342,0,0,0
LUS_0877,ventral,0,0,0,0,0,0,0,0,3.1890495867768593,2.5096118877029254,1.630020126468495,1.6290277809573956,1,0.42918259655227675
LUS_0878,ventral,0,0,0,0,0,0,0,0,3.115688171058355,2.529538906604293,1.5831267363764192,1.606052974977679,1,0.4516408736063735
LUS_0881,side,4.616852712187731,5.618022912090926,5.630536916996457,0.7834041333347647,1.2897837734230246,0.23624282363249696,0.5570068219386367,0.5409072164882991,0,0,0,0,0,0
LUS_0882,side,4.650468688675715,5.674943215515597,5.8050888665331275,0.8007467239092794,1.2725513640802841,0.24934055001323463,0.5839978477192694,0.5439155383813778,0,0,0,0,0,0
LUS_0883,side,4.477058442328931,5.622237043748375,5.83247232616131,0.8586493907334134,1.1330765509624776,0.23234545139237503,0.5558397960752892,0.5329466906464329,0,0,0,0,0,0
LUS_0884,ventral,0,0,0,0,0,0,0,0,1.6269902818158926,1.537253919859184,1.3561650757421264,0,0,0
LUS_0885,ventral,0,0,0,0,0,0,0,0,1.6420955335271628,1.5643547485179685,1.3460668658939348,0,0,0
LUS_0886,ventral,0,0,0,0,0,0,0,0,3.172689498866784,2.4480883904791417,1.6790102854026117,1.8292192257503261,1,0.510529463611181
